OBJECTID,STD_ZIP5,USPS_ZIP_PREF_CITY_1221,USPS_ZIP_PREF_STATE_1221,LATITUDE,LONGITUDE,LAT,LGT,x,y
3880,13157,SYLVAN BEACH,NY,43.202531774,-75.726548015,43.202531774,-75.726548015,-8429840.76456217,5342850.2326439
3881,13158,TRUXTON,NY,42.718236117,-75.981915696,42.718236117,-75.981915696,-8458268.16477616,5269182.37655264
3882,13159,TULLY,NY,42.808578878,-76.134446053,42.808578878,-76.134446053,-8475247.76644791,5282880.83877179
3883,13160,UNION SPRINGS,NY,42.832756479,-76.675426715,42.832756479,-76.675426715,-8535469.45827076,5286550.22434788
3884,13162,VERONA BEACH,NY,43.189338535,-75.727585961,43.189338535,-75.727585961,-8429956.30818237,5340835.65099203
3885,13163,WAMPSVILLE,NY,43.079675711,-75.707487145,43.079675711,-75.707487145,-8427718.9182197,5324107.17650176
3886,13164,WARNERS,NY,43.090236012,-76.298189782,43.090236012,-76.298189782,-8493475.63498078,5325716.78937387
3887,13165,WATERLOO,NY,42.906992548,-76.877293332,42.906992548,-76.877293332,-8557941.14728336,5297825.862135
3888,13166,WEEDSPORT,NY,43.048068363,-76.548297546,43.048068363,-76.548297546,-8521317.50391271,5319291.20626002
3889,13167,WEST MONROE,NY,43.309085813,-76.060387253,43.309085813,-76.060387253,-8467003.57854315,5359136.82012273
3890,13201,SYRACUSE,NY,43.045822,-76.152269,43.045822,-76.152269,-8477231.80783239,5318949.02534619
3891,13202,SYRACUSE,NY,43.044561023,-76.149321662,43.044561023,-76.149321662,-8476903.71166703,5318756.95045572
3892,13203,SYRACUSE,NY,43.059816201,-76.136857101,43.059816201,-76.136857101,-8475516.16308355,5321080.91904671
3893,13204,SYRACUSE,NY,43.047410271,-76.175308126,43.047410271,-76.175308126,-8479796.51160703,5319190.96002321
3894,13205,SYRACUSE,NY,43.010538944,-76.143137799,43.010538944,-76.143137799,-8476215.32718674,5313576.11928522
3895,13206,SYRACUSE,NY,43.067928785,-76.109948601,43.067928785,-76.109948601,-8472520.72256554,5322317.02282065
3896,13207,SYRACUSE,NY,43.018823115,-76.164605597,43.018823115,-76.164605597,-8478605.11152855,5314837.35598769
3897,13208,SYRACUSE,NY,43.072626915,-76.148341679,43.072626915,-76.148341679,-8476794.62045848,5323032.94552648
3898,13209,SYRACUSE,NY,43.074536285,-76.233990505,43.074536285,-76.233990505,-8486329.00415585,5323323.919813
3899,13210,SYRACUSE,NY,43.035019073,-76.12725452,43.035019073,-76.12725452,-8474447.20865633,5317303.62683994
3900,13211,SYRACUSE,NY,43.099278052,-76.142224997,43.099278052,-76.142224997,-8476113.7145329,5327095.20776538
3901,13212,SYRACUSE,NY,43.12986583,-76.137969363,43.12986583,-76.137969363,-8475639.97952302,5331759.68684897
3902,13214,SYRACUSE,NY,43.041718541,-76.075704584,43.041718541,-76.075704584,-8468708.69603038,5318323.99159957
3903,13215,SYRACUSE,NY,43.000071397,-76.210124713,43.000071397,-76.210124713,-8483672.27634303,5311982.71430321
3904,13217,SYRACUSE,NY,43.0508,-76.1213,43.0508,-76.1213,-8473784.35452201,5319707.32421362
3905,13218,SYRACUSE,NY,43.057931,-76.16025,43.057931,-76.16025,-8478120.24868841,5320793.69686523
3906,13219,SYRACUSE,NY,43.040731298,-76.224909507,43.040731298,-76.224909507,-8485318.11208259,5318173.6222184
3907,13220,SYRACUSE,NY,43.123222,-76.12963,43.123222,-76.12963,-8474711.64588032,5330746.33865467
3908,13224,SYRACUSE,NY,43.042133315,-76.103946193,43.042133315,-76.103946193,-8471852.53756345,5318387.16755759
3909,13244,SYRACUSE,NY,43.021187708,-76.122769274,43.021187708,-76.122769274,-8473947.91335553,5315197.38840095
3910,13290,SYRACUSE,NY,43.057931,-76.16025,43.057931,-76.16025,-8478120.24868841,5320793.69686523
3911,13301,ALDER CREEK,NY,43.428477687,-75.223635187,43.428477687,-75.223635187,-8373856.76463581,5377419.60280175
3912,13302,ALTMAR,NY,43.496893698,-75.966580938,43.496893698,-75.966580938,-8456561.10732416,5387912.57681796
3913,13303,AVA,NY,43.341178136,-75.455676711,43.341178136,-75.455676711,-8399687.50893039,5364047.66460351
3914,13304,BARNEVELD,NY,43.245046152,-75.172161121,43.245046152,-75.172161121,-8368126.69781964,5349345.06027749
3915,13308,BLOSSVALE,NY,43.245506834,-75.677003153,43.245506834,-75.677003153,-8424325.45575292,5349415.46246421
3916,13309,BOONVILLE,NY,43.481588238,-75.335208266,43.481588238,-75.335208266,-8386277.02297633,5385564.14465868
3917,13310,BOUCKVILLE,NY,42.88707105,-75.567521517,42.88707105,-75.567521517,-8412138.01578218,5294798.67519812
3918,13312,BRANTINGHAM,NY,43.687530869,-75.273892056,43.687530869,-75.273892056,-8379451.33370176,5417213.51374763
3919,13313,BRIDGEWATER,NY,42.879806618,-75.255467082,42.879806618,-75.255467082,-8377400.2749782,5293695.04596715
3920,13314,BROOKFIELD,NY,42.811295143,-75.341551143,42.811295143,-75.341551143,-8386983.10881413,5283293.00927927
3921,13315,BURLINGTON FLATS,NY,42.735089657,-75.147298174,42.735089657,-75.147298174,-8365358.96721997,5271736.32460691
3922,13316,CAMDEN,NY,43.354281109,-75.754290832,43.354281109,-75.754290832,-8432929.08082379,5366053.45929648
3923,13317,CANAJOHARIE,NY,42.881516044,-74.580120935,42.881516044,-74.580120935,-8302221.08578496,5293954.7342083
3924,13318,CASSVILLE,NY,42.926037983,-75.249666073,42.926037983,-75.249666073,-8376754.50961023,5300720.84109445
3925,13319,CHADWICKS,NY,43.028683588,-75.270700232,43.028683588,-75.270700232,-8379096.02147938,5316338.80111054
3926,13320,CHERRY VALLEY,NY,42.779552114,-74.743831586,42.779552114,-74.743831586,-8320445.27209171,5278477.39962261
3927,13321,CLARK MILLS,NY,43.090338872,-75.371809925,43.090338872,-75.371809925,-8390351.5010184,5325732.46877457
3928,13322,CLAYVILLE,NY,42.966717804,-75.214136575,42.966717804,-75.214136575,-8372799.38398473,5306907.3286183
3929,13323,CLINTON,NY,43.057824338,-75.374790167,43.057824338,-75.374790167,-8390683.26004028,5320777.44650533
3930,13324,COLD BROOK,NY,43.301619067,-74.991032794,43.301619067,-74.991032794,-8347963.58468976,5357994.61256193
3931,13325,CONSTABLEVILLE,NY,43.561879116,-75.46270135,43.561879116,-75.46270135,-8400469.48816687,5397890.41535761
3932,13326,COOPERSTOWN,NY,42.705157317,-74.922737529,42.705157317,-74.922737529,-8340360.99056636,5267200.92221138
3933,13327,CROGHAN,NY,43.919194492,-75.340486081,43.919194492,-75.340486081,-8386864.54665463,5452945.84836852
3934,13328,DEANSBORO,NY,42.987527344,-75.424461209,42.987527344,-75.424461209,-8396212.61514289,5310073.5741736
3935,13329,DOLGEVILLE,NY,43.103919807,-74.762920997,43.103919807,-74.762920997,-8322570.29560378,5327802.90154019
3936,13331,EAGLE BAY,NY,43.815384842,-74.86951081,43.815384842,-74.86951081,-8334435.81931068,5436916.8696334
3937,13332,EARLVILLE,NY,42.754921846,-75.558168982,42.754921846,-75.558168982,-8411096.89634836,5274742.53961153
3938,13333,EAST SPRINGFIELD,NY,42.833286354,-74.82195675,42.833286354,-74.82195675,-8329142.12556634,5286630.6584757
3939,13334,EATON,NY,42.843348646,-75.645414156,42.843348646,-75.645414156,-8420808.9846922,5288158.22827921
3940,13335,EDMESTON,NY,42.699099153,-75.245728359,42.699099153,-75.245728359,-8376316.16529286,5266283.24435639
3941,13337,FLY CREEK,NY,42.732697095,-74.981280138,42.732697095,-74.981280138,-8346877.92398996,5271373.71880606
3942,13338,FORESTPORT,NY,43.474961458,-75.151255493,43.474961458,-75.151255493,-8365799.49395596,5384547.53238815
3943,13339,FORT PLAIN,NY,42.940326235,-74.640218506,42.940326235,-74.640218506,-8308911.11678659,5302893.29770652
3944,13340,FRANKFORT,NY,43.044675113,-75.1040551,43.044675113,-75.1040551,-8360545.17024196,5318774.32874209
3945,13342,GARRATTSVILLE,NY,42.643218149,-75.178478191,42.643218149,-75.178478191,-8368829.91083534,5257822.7263033
3946,13343,GLENFIELD,NY,43.738354546,-75.354387117,43.738354546,-75.354387117,-8388412.00290365,5425040.82390571
3947,13345,GREIG,NY,43.683799327,-75.331506908,43.683799327,-75.331506908,-8385864.98968852,5416639.08366589
3948,13346,HAMILTON,NY,42.82609139,-75.543858029,42.82609139,-75.543858029,-8409503.80834763,5285538.53400939
3949,13348,HARTWICK,NY,42.685384917,-75.051914713,42.685384917,-75.051914713,-8354740.92891135,5264206.17162369
3950,13350,HERKIMER,NY,43.03218799,-74.986690612,43.03218799,-74.986690612,-8347480.21520058,5316872.47126079
3951,13352,HINCKLEY,NY,43.2843,-75.1961,43.2843,-75.1961,-8370791.56164007,5355345.80974289
3952,13353,HOFFMEISTER,NY,43.403778423,-74.707726115,43.403778423,-74.707726115,-8316426.02944514,5373634.38724776
3953,13354,HOLLAND PATENT,NY,43.25426171,-75.265637593,43.25426171,-75.265637593,-8378532.45108382,5350753.49834074
3954,13355,HUBBARDSVILLE,NY,42.819339162,-75.443721324,42.819339162,-75.443721324,-8398356.64133731,5284513.72810999
3955,13357,ILION,NY,43.005125669,-75.049594225,43.005125669,-75.049594225,-8354482.6133688,5312752.05857742
3956,13360,INLET,NY,43.743878819,-74.770066516,43.743878819,-74.770066516,-8323365.73114031,5425892.01255587
3957,13361,JORDANVILLE,NY,42.895501417,-74.878052407,42.895501417,-74.878052407,-8335386.66553929,5296079.59890451
3958,13363,LEE CENTER,NY,43.309869982,-75.501401559,43.309869982,-75.501401559,-8404777.57572635,5359256.78463615
3959,13364,LEONARDSVILLE,NY,42.809473621,-75.254006474,42.809473621,-75.254006474,-8377237.68083939,5283016.60654339
3960,13365,LITTLE FALLS,NY,43.051837671,-74.85764537,43.051837671,-74.85764537,-8333114.96457185,5319865.40041524
3961,13367,LOWVILLE,NY,43.801066019,-75.466348028,43.801066019,-75.466348028,-8400875.43450492,5434708.12561793
3962,13368,LYONS FALLS,NY,43.629512979,-75.355264653,43.629512979,-75.355264653,-8388509.68976432,5408286.33144104
3963,13402,MADISON,NY,42.900327696,-75.508744663,42.900327696,-75.508744663,-8405595.00632447,5296812.99042507
3964,13403,MARCY,NY,43.164511348,-75.262558856,43.164511348,-75.262558856,-8378189.7276487,5337045.7687449
3965,13406,MIDDLEVILLE,NY,43.138871981,-74.948765929,43.138871981,-74.948765929,-8343258.45880052,5333133.52310733
3966,13407,MOHAWK,NY,42.994258785,-74.981917911,42.994258785,-74.981917911,-8346948.92055556,5311098.0163046
3967,13408,MORRISVILLE,NY,42.914617135,-75.657638594,42.914617135,-75.657638594,-8422169.80290559,5298984.72112295
3968,13409,MUNNSVILLE,NY,42.981958287,-75.590885911,42.981958287,-75.590885911,-8414738.92822495,5309226.11731965
3969,13410,NELLISTON,NY,42.934620506,-74.612976159,42.934620506,-74.612976159,-8305878.51259054,5302025.70995555
3970,13411,NEW BERLIN,NY,42.632964259,-75.312302644,42.632964259,-75.312302644,-8383727.18079899,5256271.08817718
3971,13413,NEW HARTFORD,NY,43.065934557,-75.290327213,43.065934557,-75.290327213,-8381280.8870101,5322013.14975498
3972,13415,NEW LISBON,NY,42.597459889,-75.192211222,42.597459889,-75.192211222,-8370358.66485331,5250900.47344825
3973,13416,NEWPORT,NY,43.184385933,-74.986880035,43.184385933,-74.986880035,-8347501.30167249,5340079.51082413
3974,13417,NEW YORK MILLS,NY,43.100454424,-75.293525217,43.100454424,-75.293525217,-8381636.88718694,5327274.55535719
3975,13418,NORTH BROOKFIELD,NY,42.845594329,-75.386847918,42.845594329,-75.386847918,-8392025.52274171,5288499.18233141
3976,13420,OLD FORGE,NY,43.719366032,-74.944899082,43.719366032,-74.944899082,-8342828.00336151,5422115.64260673
3977,13421,ONEIDA,NY,43.084381608,-75.649568948,43.084381608,-75.649568948,-8421271.494022,5324824.42030439
3978,13424,ORISKANY,NY,43.154126463,-75.344315934,43.154126463,-75.344315934,-8387290.8839404,5335460.96785862
3979,13425,ORISKANY FALLS,NY,42.953061634,-75.477108363,42.953061634,-75.477108363,-8402073.26951789,5304830.0758317
3980,13428,PALATINE BRIDGE,NY,42.918857961,-74.560838717,42.918857961,-74.560838717,-8300074.59909583,5299629.34521163
3981,13431,POLAND,NY,43.215092007,-75.073540207,43.215092007,-75.073540207,-8357148.26789158,5344768.56037002
3982,13433,PORT LEYDEN,NY,43.583798562,-75.320360953,43.583798562,-75.320360953,-8384624.22765352,5401258.34634854
3983,13435,PROSPECT,NY,43.304129812,-75.152929962,43.304129812,-75.152929962,-8365985.89499239,5358378.67210044
3984,13436,RAQUETTE LAKE,NY,43.907424441,-74.67007228,43.907424441,-74.67007228,-8312234.42370653,5451127.06124533
3985,13437,REDFIELD,NY,43.562794035,-75.822992308,43.562794035,-75.822992308,-8440576.89414886,5398030.96848982
3986,13438,REMSEN,NY,43.349215112,-75.162933444,43.349215112,-75.162933444,-8367099.47751479,5365277.90838701
3987,13439,RICHFIELD SPRINGS,NY,42.848915179,-74.995651966,42.848915179,-74.995651966,-8348477.78856468,5289003.3978773
3988,13440,ROME,NY,43.222626354,-75.450757473,43.222626354,-75.450757473,-8399139.90186114,5345919.47278641
3989,13441,ROME,NY,43.221038216,-75.416170418,43.221038216,-75.416170418,-8395289.6885105,5345676.8642536
3990,13442,ROME,NY,43.2174,-75.4562,43.2174,-75.4562,-8399745.7611954,5345121.10372396
3991,13450,ROSEBOOM,NY,42.700377963,-74.811976449,42.700377963,-74.811976449,-8328031.12354105,5266476.94833173
3992,13452,SAINT JOHNSVILLE,NY,43.019493671,-74.648179087,43.019493671,-74.648179087,-8309797.28460993,5314939.4532892
3993,13454,SALISBURY CENTER,NY,43.157187202,-74.757470503,43.157187202,-74.757470503,-8321963.54938713,5335928.02851126
3994,13456,SAUQUOIT,NY,43.006191053,-75.25585068,43.006191053,-75.25585068,-8377442.97691223,5312914.23582173
3995,13457,SCHUYLER LAKE,NY,42.7995,-75.0851,42.7995,-75.0851,-8358435.09816202,5281503.32626301
3996,13459,SHARON SPRINGS,NY,42.777369529,-74.596159384,42.777369529,-74.596159384,-8304006.47776075,5278146.378998
3997,13460,SHERBURNE,NY,42.684581416,-75.477539135,42.684581416,-75.477539135,-8402121.22283757,5264084.49258986
3998,13461,SHERRILL,NY,43.07069583,-75.598173714,43.07069583,-75.598173714,-8415550.20274392,5322738.67125016
3999,13464,SMYRNA,NY,42.679861277,-75.599937892,42.679861277,-75.599937892,-8415746.59014054,5263369.72506395
4000,13468,SPRINGFIELD CENTER,NY,42.845182598,-74.859117787,42.845182598,-74.859117787,-8333278.87328252,5288436.66975212
4001,13469,STITTVILLE,NY,43.220074974,-75.296783361,43.220074974,-75.296783361,-8381999.58211795,5345529.71971155
4002,13470,STRATFORD,NY,43.175386615,-74.660125449,43.175386615,-74.660125449,-8311127.1475446,5338705.69392566
4003,13471,TABERG,NY,43.322427975,-75.603376344,43.322427975,-75.603376344,-8416129.3568663,5361178.15478268
4004,13472,THENDARA,NY,43.69300811,-75.01695602,43.69300811,-75.01695602,-8350849.34500779,5418056.73982563
4005,13473,TURIN,NY,43.643747165,-75.421229446,43.643747165,-75.421229446,-8395852.85693137,5410475.73983037
4006,13475,VAN HORNESVILLE,NY,42.906679857,-74.828675257,42.906679857,-74.828675257,-8329890.02634447,5297778.3393715
4007,13476,VERNON,NY,43.08415441,-75.516938822,43.08415441,-75.516938822,-8406507.17593183,5324789.79092046
4008,13477,VERNON CENTER,NY,43.036484813,-75.509902866,43.036484813,-75.509902866,-8405723.93689266,5317526.85735036
4009,13478,VERONA,NY,43.144625715,-75.576816306,43.144625715,-75.576816306,-8413172.70696069,5334011.32789641
4010,13480,WATERVILLE,NY,42.925165199,-75.377887344,42.925165199,-75.377887344,-8391028.03620682,5300588.15502355
4011,13482,WEST BURLINGTON,NY,42.697730786,-75.185293143,42.697730786,-75.185293143,-8369588.54782176,5266075.9794166
4012,13483,WESTDALE,NY,43.398259667,-75.824441578,43.398259667,-75.824441578,-8440738.22614727,5372788.83693347
4013,13485,WEST EDMESTON,NY,42.787964599,-75.307805884,42.787964599,-75.307805884,-8383226.60376557,5279753.38398063
4014,13486,WESTERNVILLE,NY,43.33203655,-75.356489856,43.33203655,-75.356489856,-8388646.0787384,5362648.53283717
4015,13488,WESTFORD,NY,42.677137895,-74.766829855,42.677137895,-74.766829855,-8323005.42768592,5262957.34983145
4016,13489,WEST LEYDEN,NY,43.457671971,-75.518446049,43.457671971,-75.518446049,-8406674.95967398,5381895.68227177
4017,13490,WESTMORELAND,NY,43.107754408,-75.42316289,43.107754408,-75.42316289,-8396068.08693292,5328387.57503781
4018,13491,WEST WINFIELD,NY,42.868651454,-75.182279914,42.868651454,-75.182279914,-8369253.11670383,5292000.58070448
4019,13492,WHITESBORO,NY,43.116662622,-75.311733465,43.116662622,-75.311733465,-8383663.82008254,5329745.97942958
4020,13493,WILLIAMSTOWN,NY,43.412350277,-75.908438519,43.412350277,-75.908438519,-8450088.72284759,5374947.86746595
4021,13494,WOODGATE,NY,43.533697537,-75.146235936,43.533697537,-75.146235936,-8365240.71942671,5393562.10524724
4022,13495,YORKVILLE,NY,43.11199212,-75.275247934,43.11199212,-75.275247934,-8379602.26935029,5329033.75472569
4023,13501,UTICA,NY,43.087424344,-75.231458828,43.087424344,-75.231458828,-8374727.68836808,5325288.20469242
4024,13502,UTICA,NY,43.110697029,-75.226323385,43.110697029,-75.226323385,-8374156.01346832,5328836.27041923
4025,13503,UTICA,NY,43.1003,-75.2343,43.1003,-75.2343,-8375043.96618838,5327251.01195115
4026,13504,UTICA,NY,43.0941,-75.1973,43.0941,-75.1973,-8370925.14502903,5326305.81208867
4027,13505,UTICA,NY,43.0889,-75.2648,43.0889,-75.2648,-8378439.21065758,5325513.13760032
4028,13601,WATERTOWN,NY,43.976423183,-75.913982971,43.976423183,-75.913982971,-8450705.92842096,5461794.34122126
4029,13602,FORT DRUM,NY,44.0415,-75.7729,44.0415,-75.7729,-8435000.64392963,5471866.65155213
4030,13603,WATERTOWN,NY,44.037284288,-75.808529275,44.037284288,-75.808529275,-8438966.87667997,5471213.82682458
4031,13605,ADAMS,NY,43.811643571,-76.043502585,43.811643571,-76.043502585,-8465123.98589918,5436339.71034727
4032,13606,ADAMS CENTER,NY,43.866827906,-76.009248316,43.866827906,-76.009248316,-8461310.8181166,5444856.57055248
4033,13607,ALEXANDRIA BAY,NY,44.328717321,-75.921845716,44.328717321,-75.921845716,-8451581.20519059,5516453.66760803
4034,13608,ANTWERP,NY,44.232749705,-75.613411497,44.232749705,-75.613411497,-8417246.46498829,5501531.66908188
4035,13611,BELLEVILLE,NY,43.779480536,-76.124115329,43.779480536,-76.124115329,-8474097.75551271,5431379.46626782
4036,13612,BLACK RIVER,NY,44.006196362,-75.789663369,44.006196362,-75.789663369,-8436866.7336307,5466401.13469031
4037,13613,BRASHER FALLS,NY,44.848113344,-74.756850682,44.848113344,-74.756850682,-8321894.55122902,5597641.6506497
4038,13614,BRIER HILL,NY,44.529094162,-75.687091554,44.529094162,-75.687091554,-8425448.49141515,5547689.16493998
4039,13615,BROWNVILLE,NY,44.00445444,-75.985102113,44.00445444,-75.985102113,-8458622.87509405,5466131.54405029
4040,13616,CALCIUM,NY,44.027867817,-75.845954729,44.027867817,-75.845954729,-8443133.05916196,5469755.80548153
4041,13617,CANTON,NY,44.590353628,-75.154120966,44.590353628,-75.154120966,-8366118.4769512,5557259.95423706
4042,13618,CAPE VINCENT,NY,44.129764038,-76.288757059,44.129764038,-76.288757059,-8492425.58905963,5485545.47624623
4043,13619,CARTHAGE,NY,43.98217224,-75.620845193,43.98217224,-75.620845193,-8418073.98024173,5462683.71076777
4044,13620,CASTORLAND,NY,43.890674171,-75.458169858,43.890674171,-75.458169858,-8399965.0447849,5448539.31730476
4045,13621,CHASE MILLS,NY,44.845067825,-75.064519172,44.845067825,-75.064519172,-8356144.05086896,5597163.47461418
4046,13622,CHAUMONT,NY,44.074976149,-76.131130063,44.074976149,-76.131130063,-8474878.63212964,5477052.25563414
4047,13624,CLAYTON,NY,44.230221458,-76.08569383,44.230221458,-76.08569383,-8469820.69380851,5501138.88134858
4048,13625,COLTON,NY,44.542882909,-74.934716861,44.542882909,-74.934716861,-8341694.52370465,5549842.55250236
4049,13626,COPENHAGEN,NY,43.8747426,-75.710963304,43.8747426,-75.710963304,-8428105.8824695,5446078.72912021
4050,13628,DEFERIET,NY,44.013,-75.6221,44.013,-75.6221,-8418213.66471801,5467454.18371052
4051,13630,DE KALB JUNCTION,NY,44.49869369,-75.300711002,44.49869369,-75.300711002,-8382436.80511409,5542943.32577776
4052,13632,DEPAUVILLE,NY,44.129544057,-76.042766887,44.129544057,-76.042766887,-8465042.08837244,5485511.35903801
4053,13633,DE PEYSTER,NY,44.509955981,-75.466197295,44.509955981,-75.466197295,-8400858.65498412,5544701.20130837
